OID_,Shape_Length,Shape_Area,Minority_use,Majority_use,N,BD,PR,BH,BF,BA,BFA,RS,BO,BP,BV,std_BH,std_BF,std_BA,std_BFA,std_RS,std_BO,std_BP,std_BV,SP,SP_Classification
1402,253.2781326,3504.05435,RESIDENTIAL ONLY,RESIDENTIAL ONLY,8,0.141448529,0.417490639,8.26430503,2.951537511,1462.909888,495.643335,34.39001857,-0.04395133,16.25789678,1.504562145,0.293319507,0.104756967,11.56979127,36.70609476,1.915092235,36.63339869,2.992543883,10.36481186,699.5391535,2
1407,363.5169425,5993.39135,RESIDENTIAL ONLY,RESIDENTIAL ONLY,7,0.351490646,2.21639874,17.65599326,6.305711878,13283.74504,2106.621,31.41034294,15.54153101,19.0106433,1.577745585,0.566672642,0.202383086,43.52592792,300.0817628,1.396534905,41.55665546,7.455612947,54.89676836,651.421715,1
1408,387.857577,9132.9605,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.134714304,0.401307699,8.33389233,2.978953863,3665.127366,1230.340416,33.48283273,19.61843525,16.52740736,1.435385795,1.272163071,0.442079886,13.55316782,48.8315529,2.775564976,39.64996873,3.848268954,19.26258324,648.9188824,1
1409,320.9661243,6526.1837,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,18,0.375849311,2.24005803,16.68581397,5.95998974,14619.0302,2452.861648,32.75968118,8.403061686,17.08381071,1.87994145,1.434523021,0.504168368,39.40322913,269.3412184,4.542474724,40.46313538,6.26110276,49.24842891,671.7382369,1
1410,266.5580938,3738.5,RESIDENTIAL ONLY,OFFICE ONLY,12,0.457412311,3.099609107,18.973922,6.776400715,11587.88865,1710.035923,31.98932571,-76.29602517,20.49929279,2.253221409,3.766731334,1.345261191,66.34322049,544.2380276,6.204124772,5.169396479,14.74574211,139.4695113,531.0577734,2
1412,731.8391205,28809.3055,COMMUNITY - HEALTH,RESIDENTIAL ONLY,63,0.344830424,1.656101573,13.44381495,4.802655023,47711.13616,9934.325043,29.5126797,2.86285469,19.28578081,1.366624553,5.846494359,2.085524405,145.0815196,1235.548347,6.353066631,41.84799274,22.55083794,218.5888438,630.9587695,1
1415,380.6546784,8421.32095,RESIDENTIAL WITH RETAIL ON GROUND FLOOR,GENERAL COMMERCIAL - MIXED USE,11,0.158372649,0.778710166,13.76745591,4.91694854,6557.768238,1333.706905,22.40593073,-5.996567203,18.71183974,1.675154101,6.647059819,2.373949935,207.4866798,476.8142403,8.969847975,34.10030984,21.19274309,144.7478964,705.0633868,1
1426,363.6397527,8302.6,RECREATION AND LEISURE,RESIDENTIAL ONLY,13,0.532355711,3.026921014,15.92051823,5.68589937,25131.31441,4419.936526,32.05378848,23.11485915,23.7578365,1.204526923,4.73763601,1.692012861,772.8045784,5562.619789,8.515124788,32.27481736,72.71359703,564.6668263,561.5241198,1
1427,584.5031197,10807.2439,COMMUNITY - RELIGIOUS,RESIDENTIAL ONLY,14,0.382060629,2.706643536,19.81294376,7.084329893,29251.35685,4129.022401,33.06192099,17.01598775,18.58720298,1.353525879,6.474379366,2.288228163,498.3379521,5214.028632,5.331352027,40.11250224,43.7161867,501.4226793,556.4558472,1
1430,393.2971535,8255.19,RESIDENTIAL ONLY,RESIDENTIAL ONLY,25,0.190371918,0.521316335,7.628193661,2.738409866,4303.565395,1571.556353,37.10258877,-43.90041669,19.28763648,1.407137636,1.819404275,0.606437436,30.77129282,95.5779529,2.653934523,45.5167277,10.77411736,35.74750581,630.8730947,1
1433,381.1401747,8671.03175,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.201923347,0.95099929,13.18717255,4.709704482,8246.14504,1750.88375,37.15702402,-14.34346495,18.26646062,1.52077623,0.902686593,0.322388069,2.45578648,63.75833662,0.868626849,46.50912971,0.479948681,19.44417587,657.022665,1
1434,404.8891265,9552.2823,RETAIL - PETROL STATION,RESIDENTIAL ONLY,18,0.317013849,1.829087833,16.15527501,5.769741075,17471.96333,3028.205779,31.65060371,-9.368010423,17.31435575,1.678410241,3.805969997,1.359274999,51.43144393,403.3824174,4.876390476,42.66305077,9.583047966,101.3609941,697.6837179,1
1437,354.0604834,7814.43975,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,14,0.634556201,4.76890212,21.04293663,7.515334512,37266.29829,4958.701204,36.23694816,-9.078602948,29.86604656,1.474062176,3.496979574,1.248921277,880.4368158,6979.366819,6.50146954,40.77015611,109.6860127,888.0228739,555.4506194,1
1439,485.4801,14769.6969,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,36,0.431367725,2.464104314,15.99445596,5.712305701,36394.07385,6371.17055,31.1842274,-11.63953168,16.96396714,1.765013441,2.931205126,1.046858974,137.4911813,240.8755504,2.063870944,36.03562931,20.02038826,31.64025507,654.5390216,1
1441,438.47796,11856.6156,RESIDENTIAL ONLY,RESIDENTIAL ONLY,11,0.156807414,0.65622872,11.71781596,4.184934271,7780.651678,1859.205231,37.82297465,-8.087305311,20.79372851,1.466855396,0.35610067,0.127178811,8.835490568,43.10759209,1.427071029,39.87792025,3.620150261,20.63611378,685.9742276,1
1446,553.9912423,12500.0908,RESIDENTIAL ONLY,OFFICE ONLY,27,0.532578808,5.167362791,26.87867149,9.59952553,64592.50408,6657.283459,32.69943239,8.821702183,33.82333063,2.417043703,12.03877185,4.299561376,964.3698246,13087.69786,11.57963833,46.23373597,115.6998409,1684.094055,543.2160759,1
1449,476.7283325,11287.1212,RESIDENTIAL ONLY,RESIDENTIAL ONLY,14,0.208012518,1.18884229,16.00268316,5.715243986,13418.60702,2347.8625,37.66023121,7.270392434,17.66111916,1.836146117,2.109459538,0.753378406,23.69739194,231.7921498,1.329341201,44.36767047,4.946593268,61.64757871,657.2365118,1
1450,797.9296884,30596.5912,RETAIL ONLY,RESIDENTIAL ONLY,46,0.30566741,1.277028305,11.69794075,4.177835982,39072.71299,9352.3808,25.24898858,36.37886334,20.76486418,1.114969349,2.583842301,0.922800822,531.722553,1960.733598,6.653841553,48.75504528,52.69013586,167.5245287,719.8127637,1
1453,784.0655457,25730.76745,RESIDENTIAL ONLY,OFFICE ONLY,20,0.400398829,3.758099385,26.25597763,9.377134867,96698.78134,10302.56915,29.53542312,15.43558476,30.4403806,1.491278092,6.81289838,2.433177993,736.5029693,8023.387944,7.70135714,73.30933689,77.15198103,808.2650029,529.2665039,1
1454,319.9064132,6148.815,RESIDENTIAL ONLY,OFFICE ONLY,6,0.299371475,2.144934321,20.05783528,7.164791956,13188.80432,1840.779815,26.07961256,15.11839502,37.64510536,1.947026405,2.746378339,0.971096871,386.5244565,2945.440527,14.172478,56.25315503,60.46158028,476.7844303,647.1142293,1
1455,564.1482385,16631.83595,COMMUNITY - HEALTH,RESIDENTIAL ONLY,19,0.61751979,5.633233874,25.33856162,9.049486293,93691.02165,10270.48785,36.58297249,-0.321239986,23.90061924,1.233275376,7.569855513,2.703519826,1270.901133,16710.34528,6.884982944,32.90673261,93.13122513,1355.023466,440.3770417,1
1458,646.8249978,19915.0605,RETAIL ONLY,RESIDENTIAL ONLY,24,0.34100628,1.722569721,14.14139834,5.051431076,34305.08021,6791.160688,26.74500468,34.0077002,24.96311061,1.234366478,6.203810712,2.213805765,417.7470338,2306.991457,6.86540723,28.54790877,69.64531795,404.5200387,688.5228908,1
1462,594.5805216,15570.116,RESIDENTIAL ONLY,RESIDENTIAL ONLY,19,0.241567825,1.376542475,15.95543174,5.698368477,21432.92601,3761.23905,33.64385627,22.08856569,25.78744609,1.923418944,1.822098878,0.650749599,147.8565794,1018.591604,5.545288163,31.72385032,40.24810868,282.3736857,703.9865652,1
1463,227.298311,2158.7356,RESIDENTIAL ONLY,RESIDENTIAL ONLY,3,0.198634214,0.91277804,12.86675859,4.595270925,1970.44645,428.79875,40.03351443,16.80805201,17.13896443,1.591234205,0.208246399,0.074373714,0.20263771,11.10393826,2.105697314,0.319444525,0.041502481,3.688600136,614.6955333,1
1466,328.0140249,4249.3,RETAIL ONLY,RESIDENTIAL ONLY,7,0.366658532,2.079836157,15.88273757,5.672406274,8837.847783,1558.0421,32.74731589,15.55956572,16.40552747,1.516260483,5.488579398,1.960206928,42.19729837,510.0991269,4.319370717,36.46411858,6.777844287,123.9602146,636.7728207,1
1467,546.0711374,14259.335,RESIDENTIAL ONLY,RESIDENTIAL ONLY,16,0.194002508,0.882565827,12.7378988,4.549249572,12584.80178,2766.34675,36.40077219,45.40965065,18.19086646,1.475624459,0.617935276,0.22069117,4.02562733,42.61185502,1.072365711,41.13250547,0.898420773,13.80743234,655.1550099,0
1470,520.8076637,11762.77735,RESIDENTIAL ONLY,OFFICE ONLY,17,0.292652594,1.82099622,17.41578666,6.219923807,21419.9731,3442.407299,34.08808537,9.530039626,16.85858946,1.746914423,2.138602872,0.76378674,30.15607306,257.5094788,3.099420935,18.79529524,5.53934389,58.00218416,651.9999978,1
1472,398.6075247,8874,RETAIL ONLY,RESIDENTIAL ONLY,14,0.38050449,2.681287446,19.7306603,7.046664391,23793.7448,3376.596848,35.48745062,-2.273480487,17.22194615,1.826053136,1.041324053,0.371901447,45.13718841,356.5886643,2.344488034,44.63335605,8.687691909,71.96673044,641.984789,1
1473,348.8292069,7458.175,RESIDENTIAL ONLY,RESIDENTIAL ONLY,24,0.133212884,0.372661734,7.832972497,2.797490177,2779.376431,993.525,35.59109735,-46.06527122,16.62734003,1.772562356,0.217926015,0.07783072,1.530530415,5.245468999,1.289162413,42.95875898,0.502731253,2.273188711,703.51001,2
1474,343.0537684,5216.56,OFFICE ONLY,RESIDENTIAL ONLY,7,0.350344533,2.588444905,20.68719531,7.388284038,13502.77815,1827.593275,32.69671508,-1.721653419,17.96544205,1.923530444,0.676348843,0.241553158,50.40459474,376.6609294,2.830999286,47.00431052,9.604699551,72.46336762,641.5963558,1
1479,331.1474523,4438.5,RESIDENTIAL ONLY,RETAIL ONLY,6,0.411953614,2.789908985,18.96268144,6.772386228,12383.01103,1828.456116,28.7848784,11.16516757,19.47761503,1.485993868,4.71025091,1.682232468,204.1075868,1400.625414,9.06655508,39.59853487,21.3250758,195.1917943,629.0427729,1
1480,349.3793305,7586.14025,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,7,0.216879724,1.31743806,17.00862809,6.074510032,9994.269897,1645.28,35.95322445,-31.72320515,16.99882595,1.571867469,1.198759286,0.428128317,140.2981602,995.7932628,6.143512233,48.67249214,18.91039786,145.9109026,596.9120329,1
1481,468.8625504,13219.9625,RESIDENTIAL ONLY,RESIDENTIAL ONLY,9,0.060945006,0.354180785,16.27214854,5.81148162,4682.256702,805.6907,29.47127782,13.62133323,18.89658458,2.088506072,1.299333245,0.464047587,11.98889095,101.7982822,3.13536605,46.63696066,3.885564616,31.69099803,656.4253378,1
1482,281.8499442,4095.955,RESIDENTIAL ONLY,OFFICE ONLY,4,0.359669365,3.158834245,24.59129614,8.782605764,12938.44292,1473.189535,29.66707046,-16.65057236,22.17107934,2.09993834,3.267117942,1.166827836,94.15600778,348.7920155,1.80344572,49.26342215,24.46420431,95.8106039,634.8332297,1
1486,328.9009867,4238.5,RECREATION AND LEISURE,RESIDENTIAL ONLY,6,0.41022797,2.669902645,18.2233488,6.508338856,11316.38236,1738.75125,35.20996065,27.05830136,17.99399201,1.584345267,0.423293163,0.15117613,118.2176684,787.6674025,0.40987852,2.493126152,17.58433416,118.7837266,586.2290264,1
1489,436.2828524,10072.23,COMMUNITY - INSTITUTIONAL AND COMMUNAL ACCOMMODATION,RESIDENTIAL ONLY,23,0.304657742,1.936875796,17.80113058,6.357546635,19508.65849,3068.58285,33.10117443,-1.860123643,19.48432455,2.201921903,2.043697003,0.729891787,140.2384544,647.7691787,2.964079858,45.86902195,33.84324425,148.5938546,654.9279342,1
1490,380.5784095,7507.18305,RESIDENTIAL ONLY,UTILITIES,10,0.262097775,0.590266897,6.278508301,2.252086633,4431.241642,1967.615972,17.75228994,-1.195430934,20.76078846,0.644734586,2.883009798,1.015660056,108.3944755,473.1719529,1.386227713,40.47019918,20.80029963,110.4347944,728.9076307,1
1491,267.6914002,3697.5,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL ONLY,10,0.319244165,1.885580824,16.53789437,5.906390848,6971.935098,1180.4053,38.71362103,-19.99660424,20.11461579,2.099849135,4.901742236,1.750622227,65.86257162,522.0285983,6.005823037,47.25336782,19.18587907,167.5957158,592.7234958,0
1492,338.5156199,6942.3875,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,RESIDENTIAL WITH RETAIL ON GROUND FLOOR,21,0.428719774,3.179466695,20.76532792,7.416188541,22073.08984,2976.3388,20.66322884,31.92739037,21.73602392,2.410961111,8.139255021,2.906876793,158.1955518,1967.904591,9.473210209,41.41735566,27.07789655,399.6533738,667.9134606,1
1493,319.4576469,6023.5,RESIDENTIAL ONLY,RESIDENTIAL ONLY,13,0.144106929,0.381022232,7.403268272,2.644024383,2295.087417,868.028087,34.38835627,-42.12823052,16.62451496,1.290029062,1.599090893,0.57110389,9.391621667,52.87767542,2.232649173,47.86286262,3.039695926,23.53507945,680.1523007,1
1494,478.3658322,11716.1004,UNCLASSIFIED,RESIDENTIAL ONLY,18,0.388892861,2.555318318,18.39810392,6.5707514,29938.36597,4556.30781,24.38250793,-21.13769928,29.6456749,1.682875385,3.066507166,1.095181131,601.9740417,4190.072109,7.922244909,42.51422284,96.80711667,684.3933678,682.5283726,1
1495,280.3732452,4023.23,UNCLASSIFIED,RESIDENTIAL ONLY,5,0.34693159,2.01073092,16.2281174,5.795756215,8089.632959,1395.785579,30.67698383,-16.71274535,27.78313978,1.509094603,3.926952198,1.402482928,228.9215163,1810.351569,2.731036479,49.38400089,42.09888111,358.8001465,619.3994677,1
1497,684.5656605,28645.52125,RESIDENTIAL ONLY,GENERAL COMMERCIAL - MIXED USE,16,0.396381996,1.913156008,13.51406254,4.826546186,54803.35108,11354.56888,12.37169009,34.58255269,26.79189929,0.621658545,4.874502483,1.7406693,2083.84382,10647.67625,5.166263857,40.90921026,78.94016636,619.3119591,750.4752706,1
1498,473.6900697,13955.01955,COMMUNITY - EDUCATIONAL,RESIDENTIAL ONLY,22,0.332718498,2.271196548,19.11330555,6.826180555,31694.59223,4643.09315,33.73505564,-23.00097241,19.80665713,1.676650307,3.705752249,1.323482946,444.7196276,3593.330453,4.949713818,38.58670328,47.74783358,395.4608642,629.1430312,1
1499,260.2528729,3531,RESIDENTIAL ONLY,RESIDENTIAL ONLY,3,0.270832625,1.694296228,17.5164621,6.255879323,5982.559981,956.31,34.86805091,13.84200264,18.22433819,1.495760067,0.442862403,0.158165144,23.10630515,114.5447814,1.028795278,0.106342546,2.957629853,13.72870378,676.08091,1
1501,337.7511755,6532.625,RESIDENTIAL ONLY,RESIDENTIAL ONLY,13,0.132820893,0.384575055,8.107234742,2.895440979,2512.284618,867.669085,34.4925652,-46.66498488,16.37481487,1.400442396,0.888647187,0.317373995,8.002931905,30.36186265,1.452922502,46.48566892,2.478739429,13.08860146,676.2223967,1
1502,327.0288066,4203.6622,RESIDENTIAL ONLY,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,11,0.330622243,2.317947026,19.63041456,7.010862343,9743.866294,1389.824226,37.30901048,43.81147193,19.7426662,2.395874563,2.12164883,0.757731725,48.62051114,409.0585735,5.950149438,20.58398391,12.60893145,125.8604275,625.5988953,1
1503,358.4837313,7936.4495,RESIDENTIAL ONLY,RESIDENTIAL ONLY,9,0.354676465,2.636454895,20.81354245,7.433408017,20924.09113,2814.871857,33.19694255,-1.582771841,26.32528847,1.830455147,4.530135933,1.61790569,281.3468171,1715.051003,4.723471163,35.71375908,49.29285825,276.0881997,638.9850142,1
1504,358.0295202,6704.3964,OFFICE ONLY,RESIDENTIAL ONLY,15,0.3996633,2.387890901,16.72931819,5.974756496,16009.36716,2679.501191,27.18746125,59.69564907,19.80817388,1.718173099,4.387721188,1.567043281,137.5803995,1051.381198,5.943613537,41.66467029,26.71005262,234.1017694,634.7216522,1
1506,276.0076761,3804.81,RESIDENTIAL ONLY,RESIDENTIAL ONLY,4,0.291122421,1.738367598,16.71952715,5.971259696,6614.15842,1107.6655,32.33379313,-1.871541386,23.92484525,1.564695862,0.920193089,0.328640389,52.39805941,328.496917,2.698436204,25.18723888,21.22777396,129.1927401,668.9393689,1
1507,462.6823917,12368.2277,RESIDENTIAL ONLY,RETAIL ONLY,7,0.430900881,2.637537855,17.13875821,6.120985075,32621.66876,5329.48021,15.66986733,-3.345430105,23.70259511,0.90746091,9.505481112,3.394814683,716.674821,7355.881352,6.454810141,47.80716089,63.17939272,1035.966237,697.7539122,1
1508,414.2805221,8341.60355,COMMUNITY - EDUCATIONAL,RESIDENTIAL ONLY,22,0.431045253,2.495048662,16.20743113,5.788368262,20812.70678,3595.608609,29.37533959,-54.76545777,20.13006064,1.791244488,4.460677105,1.593098966,83.06517211,521.6265298,5.443445419,44.34056822,16.11422649,137.4471643,618.4985477,1
1511,270.4456351,3534.4175,RESIDENTIAL ONLY,RESIDENTIAL ONLY,8,0.363267405,2.471280168,19.04818413,6.802922903,8734.535874,1283.938675,36.25024142,-30.5454038,17.05020726,2.200150118,1.486845703,0.531016323,30.58504842,249.3053206,1.263553115,47.90166536,6.493070116,58.89332658,586.4987713,2
1514,466.8672978,12332.7167,RESIDENTIAL ONLY,RESIDENTIAL ONLY,32,0.185723736,0.48109961,7.253132709,2.590404539,5933.26519,2290.478215,20.12761377,8.809548483,16.77118255,1.24122722,0.591807247,0.211359731,16.63818934,52.71838363,4.661862849,45.65140275,4.141540825,16.08308493,741.249938,1
1516,316.0750435,6082,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.122876689,0.370445787,8.44137494,3.014776764,2253.051275,747.3360195,36.13413964,-36.2791437,19.00240348,1.515672059,0.751811099,0.268503964,4.877727982,33.07113559,1.265952095,45.58793705,4.359577611,22.03012043,681.4124268,1
1521,565.8370493,10930.3382,RESIDENTIAL ONLY,RESIDENTIAL ONLY,33,0.400317943,2.575115158,18.01148956,6.432674844,28146.87958,4375.610506,31.42768409,-31.12551792,24.18816743,2.220035503,5.581135345,1.993262623,293.0080845,2494.759192,6.383551855,61.12071089,54.47348336,495.9519821,607.9592538,1
1522,450.5609933,9178.0469,RESIDENTIAL ONLY,RETAIL WITH OFFICE/RESIDENTIAL ABOVE,17,0.603436291,3.428307705,15.90766367,5.681308455,31465.16891,5538.366582,29.92710053,17.72122632,18.52606148,1.143411702,5.555234493,1.984012319,442.1974031,2766.88356,7.661301695,37.11028066,43.86583618,301.2917464,569.2469375,1
1523,263.7271086,4329.429,RESIDENTIAL ONLY,RESIDENTIAL ONLY,10,0.113022855,0.346844703,8.592644045,3.068801445,1501.639515,489.324428,37.74174875,-6.219015776,22.16248268,1.914485374,0.853482579,0.304815207,27.82328307,93.12988671,11.05666586,30.33750061,5.676918907,23.15868677,626.2033,1
1524,384.2416261,7718.99,OFFICE ONLY,RESIDENTIAL ONLY,17,0.320701069,2.089254093,18.23226487,6.514646489,16126.93145,2475.488345,32.83440964,-20.56960342,17.25564184,2.006370393,4.991879532,1.772054241,48.05969909,477.3363397,4.280921382,64.40763113,8.723421312,121.7722636,616.0176724,1
1525,471.7813386,12457.3251,OFFICE ONLY,RESIDENTIAL ONLY,13,0.19948038,0.980321697,13.76025418,4.914376494,12212.18608,2484.99195,32.95865858,-46.11579421,19.03457398,1.255240377,3.527149407,1.259696217,415.9090653,2647.256368,6.034973582,47.54049056,44.70037365,319.2649267,698.9063297,1
1528,436.7351323,11932.2964,OFFICE WITH RETAIL ON GROUND FLOOR,RESIDENTIAL ONLY,22,0.40501994,2.226801791,15.39441492,5.498005329,26570.85899,4832.817968,31.97613269,-17.01281016,18.66471699,1.469264485,5.026609849,1.795217803,51.76503818,533.5917504,5.988371924,48.570074,7.618038509,124.2726222,579.4245261,1
1531,493.2776322,12912.47,RESIDENTIAL ONLY,RESIDENTIAL ONLY,35,0.189411685,0.597044024,8.825871854,3.152097091,7709.313054,2445.7727,26.36367439,-46.11732708,17.58557733,1.439202753,1.938537981,0.692334993,51.98323247,223.0987474,2.504809177,43.85150855,10.09187839,54.23929324,728.77446,1
1533,468.8539884,14252.22715,RESIDENTIAL ONLY,UTILITIES,3,0.013534207,0.021648509,4.211151981,1.59954026,308.5394657,192.8925925,18.43957851,16.69870837,18.20038934,0.702578103,1.796308657,0.446706239,62.07943099,124.9415716,8.753942386,34.4423663,15.04903563,37.34080022,777.922207,1
1534,296.2134073,4905.415,OFFICE ONLY,RESIDENTIAL ONLY,13,0.420184621,2.610195124,17.37803583,6.212019624,12804.09031,2061.179942,33.60928354,-17.84291047,20.40048978,1.671448988,6.294012014,2.233627255,188.6843932,1454.524,4.24687534,44.39990615,28.12198015,262.8464655,587.0421073,1
1536,472.6243236,12266.10245,RESIDENTIAL ONLY,RESIDENTIAL ONLY,34,0.140977672,0.37965441,7.540430617,2.693010935,4656.879883,1729.246565,32.61404186,13.20917144,18.11081789,1.603528134,0.384534698,0.137333821,4.831649842,16.32167781,1.382535756,42.65085527,1.568976804,6.307127603,718.2313704,1
1538,531.5791374,14185.0975,RESIDENTIAL ONLY,RESIDENTIAL ONLY,50,0.125785533,0.413894755,9.201468328,3.290479801,5871.137456,1784.280055,41.54430558,-16.87706766,17.37923927,1.973012885,1.74919208,0.607721217,14.81381442,64.81686256,5.250539391,39.49954808,5.161547936,27.42232448,628.0318743,1
1539,457.4762267,11105.3025,RESIDENTIAL ONLY,RESIDENTIAL ONLY,50,0.169022345,0.527098216,8.680251448,3.118512036,5853.585132,1877.044269,40.93504567,3.670852703,19.35318869,1.967833457,2.164725955,0.716612884,13.88983442,57.84706205,6.582918666,63.23302613,6.667512181,33.36138873,634.0951677,2
1540,349.3007172,7696.1725,RESIDENTIAL ONLY,RESIDENTIAL ONLY,28,0.15150025,0.392873839,7.250587223,2.593222382,3023.624837,1165.972056,33.92640223,16.56760938,19.57273768,1.738519134,1.464907544,0.510614649,12.14906658,34.86580277,3.690490888,45.72252568,3.915664748,18.2703541,703.3697021,0
